order_id,order_date,region,product_category,sales_channel,unit_price,quantity,discount_pct,revenue,customer_email,customer_satisfaction
ORD-101009,2024-01-15,North America,Electronics,Retail Store,106.1,8,15,841.74,customer1009@example.com,4.1
ORD-100295,2024-01-16,Latin America,Apparel,Retail Store,93.03,6,0,652.98,customer295@example.com,4.0
ORD-100448,2024-01-16,Latin America,Groceries,Retail Store,144.82,12,20,1626.33,customer448@example.com,4.3
ORD-100711,2024-01-17,North America,Toys,Wholesale,36.68,2,10,77.44,customer711@example.com,4.8
ORD-100678,2024-01-17,Latin America,Sports,Retail Store,41.18,5,0,241.53,customer678@example.com,5.0
ORD-100892,2024-01-17,Latin America,Apparel,Online,18.09,3,0,63.66,customer892@example.com,5.0
ORD-100678,2024-01-17,Latin America,Sports,Retail Store,41.18,5,0,241.53,customer678@example.com,5.0
ORD-100577,2024-01-18,Asia Pacific,Sports,Online,45.92,6,10,291.62,customer577@example.com,4.3
ORD-101310,2024-01-18,Europe,Electronics,Retail Store,71.24,2,10,150.82,customer1310@example.com,5.0
ORD-101073,2024-01-19,Europe,Toys,Retail Store,122.74,8,0,1157.95,customer1073@example.com,4.3
ORD-101194,2024-01-19,Latin America,Toys,Wholesale,85.73,4,0,404.4,customer1194@example.com,3.8
ORD-100010,2024-01-20,Latin America,Home & Garden,Retail Store,137.93,2,0,326.17,customer10@example.com,4.0
ORD-100996,2024-01-20,Latin America,Home & Garden,Wholesale,151.31,10,15,1520.67,customer996@example.com,4.3
ORD-100994,2024-01-22,Middle East,Toys,Retail Store,111.01,1,0,131.94,customer994@example.com,3.9
ORD-101391,2024-01-22,Asia Pacific,Groceries,Retail Store,126.91,6,10,814.51,customer1391@example.com,3.9
ORD-100487,2024-01-23,Europe,Home & Garden,Retail Store,9.68,9,0,103.77,customer487@example.com,3.6
ORD-101298,2024-01-23,Asia Pacific,Toys,Online,95.81,11,20,1004.71,customer1298@example.com,4.0
ORD-101163,2024-01-23,North America,Electronics,Online,29.24,6,0,209.03,customer1163@example.com,4.6
ORD-101146,2024-01-23,Middle East,Groceries,Online,102.48,14,0,1709.55,customer1146@example.com,5.0
ORD-100506,2024-01-23,North America,Home & Garden,Retail Store,129.22,3,0,461.94,customer506@example.com,3.3
ORD-100655,2024-01-24,Middle East,Sports,Wholesale,74.48,10,0,889.82,customer655@example.com,4.6
ORD-100746,2024-01-24,Europe,Groceries,Marketplace,22.49,5,0,134.33,customer746@example.com,4.5
ORD-100350,2024-01-25,Latin America,Apparel,Online,118.05,5,5,671.59,customer350@example.com,3.8
ORD-101334,2024-01-25,Middle East,Apparel,Wholesale,72.08,11,0,949.64,customer1334@example.com,3.0
ORD-101340,2024-01-25,Asia Pacific,Sports,Retail Store,43.37,9,15,397.37,customer1340@example.com,4.2
ORD-100647,2024-01-26,Middle East,Apparel,Online,88.07,6,10,571.01,customer647@example.com,4.3
ORD-100560,2024-01-27,Middle East,Groceries,Online,29.88,6,10,194.21,customer560@example.com,3.5
ORD-100605,2024-01-27,Asia Pacific,Toys,Retail Store,31.52,1,0,37.94,customer605@example.com,
ORD-100930,2024-01-28,Europe,Sports,Online,53.39,1,5,61.21,customer930@example.com,3.0
ORD-101139,2024-01-29,Europe,Groceries,Wholesale,91.86,3,0,333.36,customer1139@example.com,
ORD-101379,2024-01-30,North America,Electronics,Online,91.84,7,0,779.53,customer1379@example.com,5.0
ORD-101258,2024-01-30,Asia Pacific,Electronics,Marketplace,37.7,2,5,86.86,customer1258@example.com,4.0
ORD-100538,2024-01-30,Middle East,Home & Garden,Online,50.54,9,20,441.21,customer538@example.com,4.7
ORD-100876,2024-01-30,North America,Apparel,Wholesale,185.16,2,0,449.05,customer876@example.com,4.8
ORD-100288,2024-01-31,Latin America,Electronics,Online,118.66,1,0,144.23,customer288@example.com,3.7
ORD-100926,2024-01-31,Latin America,Toys,Marketplace,35.23,3,10,115.62,customer926@example.com,5.0
ORD-100304,2024-02-01,Middle East,Apparel,Marketplace,221.17,10,5,2559.96,customer304@example.com,5.0
ORD-100916,2024-02-01,Latin America,Electronics,Online,137.33,3,5,476.85,customer916@example.com,3.7
ORD-100788,2024-02-02,North America,Home & Garden,Marketplace,35.09,7,0,299.97,customer788@example.com,4.3
ORD-100294,2024-02-02,Middle East,Electronics,Online,218.55,8,0,2135.21,customer294@example.com,2.3
ORD-100806,2024-02-02,Middle East,Apparel,Online,147.79,5,20,721.94,customer806@example.com,3.2
ORD-100028,2024-02-03,Latin America,Electronics,Wholesale,29.64,10,15,308.41,customer28@example.com,5.0
ORD-100056,2024-02-03,Middle East,Electronics,Retail Store,28.74,3,15,89.71,customer56@example.com,4.3
ORD-100982,2024-02-04,Europe,Toys,Marketplace,80.38,10,0,986.2,customer982@example.com,3.9
ORD-100330,2024-02-04,North America,Toys,Wholesale,34.68,4,20,136.14,customer330@example.com,4.2
ORD-100228,2024-02-04,Asia Pacific,Groceries,Online,109.98,10,5,1281.84,customer228@example.com,5.0
ORD-100991,2024-02-05,North America,Sports,Marketplace,52.96,12,0,781.41,customer991@example.com,4.8
ORD-100878,2024-02-05,North America,Toys,Marketplace,45.18,11,15,519.47,customer878@example.com,3.4
ORD-101322,2024-02-06,North America,Groceries,Wholesale,94.47,7,10,733.46,customer1322@example.com,4.7
ORD-101496,2024-02-07,North America,Electronics,Marketplace,163.79,14,10,2549.11,customer1496@example.com,5.0
ORD-100761,2024-02-08,Middle East,Electronics,Wholesale,78.43,4,10,349.53,customer761@example.com,3.9
ORD-100654,2024-02-08,Asia Pacific,Sports,Retail Store,354.86,3,10,1186.04,customer654@example.com,5.0
ORD-101221,2024-02-08,Asia Pacific,Home & Garden,Marketplace,61.56,8,0,609.66,customer1221@example.com,5.0
ORD-100033,2024-02-09,Latin America,Electronics,Online,73.98,7,20,513.91,customer33@example.com,3.9
ORD-100307,2024-02-09,Europe,Groceries,Retail Store,96.29,7,10,752.53,customer307@example.com,3.3
ORD-100131,2024-02-09,Middle East,Groceries,Retail Store,22.27,12,0,331.46,customer131@example.com,4.0
ORD-101083,2024-02-10,North America,Apparel,Marketplace,130.73,13,5,2007.21,customer1083@example.com,5.0
ORD-101257,2024-02-10,Asia Pacific,Home & Garden,Retail Store,69.68,10,0,866.21,customer1257@example.com,2.1
ORD-101364,2024-02-10,Latin America,Toys,Wholesale,127.78,1,20,127.08,customer1364@example.com,4.0
ORD-100754,2024-02-10,Europe,Electronics,Retail Store,144.82,5,15,765.18,customer754@example.com,3.3
ORD-100329,2024-02-10,Latin America,Home & Garden,Online,29.83,3,0,111.24,customer329@example.com,3.9
ORD-100112,2024-02-10,Asia Pacific,Toys,Retail Store,93.46,7,0,813.3,customer112@example.com,2.1
ORD-100455,2024-02-10,North America,Home & Garden,Online,62.86,10,0,781.46,customer455@example.com,3.9
ORD-100157,2024-02-11,Latin America,Home & Garden,Retail Store,33.52,5,0,208.78,customer157@example.com,3.0
ORD-101128,2024-02-11,Asia Pacific,Sports,Marketplace,117.62,6,0,879.18,customer1128@example.com,4.5
ORD-101002,2024-02-12,North America,Toys,Wholesale,90.29,5,0,563.61,customer1002@example.com,4.8
ORD-100133,2024-02-13,Europe,Toys,Wholesale,127.48,8,10,1148.2,customer133@example.com,3.9
ORD-101411,2024-02-14,Asia Pacific,Electronics,Online,23.7,4,0,118.85,customer1411@example.com,3.0
ORD-101386,2024-02-14,North America,Sports,Retail Store,19.56,6,10,132.43,customer1386@example.com,4.3
ORD-101433,2024-02-15,Latin America,Apparel,Marketplace,142.09,14,0,2498.36,customer1433@example.com,3.4
ORD-100078,2024-02-17,Middle East,Apparel,Online,66.47,13,5,1034.95,customer78@example.com,4.6
ORD-100125,2024-02-17,Europe,Home & Garden,Wholesale,32.22,12,20,389.99,customer125@example.com,5.0
ORD-100705,2024-02-17,North America,Toys,Online,90.36,2,10,205.05,customer705@example.com,3.5
ORD-100130,2024-02-17,Asia Pacific,Apparel,Wholesale,92.93,10,5,1113.05,customer130@example.com,3.2
ORD-101028,2024-02-17,Asia Pacific,Sports,Online,22.86,10,10,259.45,customer1028@example.com,4.8
ORD-101188,2024-02-18,Latin America,Home & Garden,Online,42.72,5,5,256.32,customer1188@example.com,4.2
ORD-100979,2024-02-18,Latin America,Apparel,Wholesale,115.21,7,0,1018.73,customer979@example.com,5.0
ORD-100436,2024-02-19,Latin America,Electronics,Online,59.46,11,20,662.23,customer436@example.com,4.9
ORD-100115,2024-02-20,Europe,Toys,Wholesale,41.24,12,15,533.31,customer115@example.com,4.6
ORD-100569,2024-02-21,North America,Apparel,Marketplace,18.02,12,0,274.6,customer569@example.com,3.7
ORD-100707,2024-02-22,Middle East,Home & Garden,Marketplace,48.2,13,15,677.62,customer707@example.com,3.8
ORD-100287,2024-02-22,North America,Toys,Online,11.57,7,0,103.01,customer287@example.com,5.0
ORD-101454,2024-02-22,North America,Groceries,Online,18.8,2,15,40.66,customer1454@example.com,3.9
ORD-100977,2024-02-22,Europe,Toys,Retail Store,6.19,1,0,7.87,customer977@example.com,4.5
ORD-100921,2024-02-22,Asia Pacific,Electronics,Wholesale,37.57,1,15,40.63,customer921@example.com,4.9
ORD-101343,2024-02-24,North America,Sports,Wholesale,75.03,5,0,478.91,customer1343@example.com,4.2
ORD-100128,2024-02-24,Latin America,Apparel,Marketplace,98.57,8,20,805.39,customer128@example.com,5.0
ORD-100929,2024-02-26,North America,Groceries,Online,123.89,14,10,1999.45,customer929@example.com,4.1
ORD-100534,2024-02-26,Asia Pacific,Electronics,Wholesale,52.67,9,0,607.17,customer534@example.com,4.8
ORD-100227,2024-02-27,Latin America,Apparel,Wholesale,126.26,14,0,2267.65,customer227@example.com,4.2
ORD-100596,2024-02-27,Latin America,Groceries,Online,27.87,12,5,407.53,customer596@example.com,4.4
ORD-100676,2024-02-28,Middle East,Apparel,Retail Store,127.5,13,10,1916.78,customer676@example.com,
ORD-100265,2024-02-29,Europe,Home & Garden,Marketplace,69.7,1,15,76.23,customer265@example.com,3.7
ORD-100423,2024-02-29,Middle East,Electronics,Retail Store,18.11,12,15,237.67,customer423@example.com,5.0
ORD-101160,2024-03-01,Europe,Sports,Online,36.48,5,15,199.78,customer1160@example.com,3.4
ORD-100241,2024-03-02,North America,Apparel,Online,88.24,5,5,540.94,customer241@example.com,2.7
ORD-101414,2024-03-03,North America,Apparel,Wholesale,241.32,7,0,2183.21,customer1414@example.com,4.0
ORD-100984,2024-03-04,Middle East,Sports,Online,162.93,4,5,801.27,customer984@example.com,4.0
ORD-101117,2024-03-04,North America,Toys,Retail Store,191.68,1,5,235.67,customer1117@example.com,3.9
ORD-101155,2024-03-04,North America,Apparel,Online,71.88,3,10,251.17,customer1155@example.com,4.4
ORD-100259,2024-03-04,Europe,Electronics,Marketplace,75.24,3,10,262.91,customer259@example.com,3.6
ORD-100785,2024-03-05,Latin America,Apparel,Retail Store,8.79,6,10,61.53,customer785@example.com,3.8
ORD-101422,2024-03-05,Europe,Apparel,Marketplace,178.87,3,0,695.43,customer1422@example.com,2.9
ORD-100965,2024-03-05,Latin America,Home & Garden,Marketplace,42.0,1,5,51.71,customer965@example.com,5.0
ORD-100980,2024-03-06,Latin America,Home & Garden,Wholesale,28.42,1,20,29.5,customer980@example.com,4.6
ORD-100697,2024-03-06,Asia Pacific,Groceries,Wholesale,66.88,8,10,624.87,customer697@example.com,2.8
ORD-101317,2024-03-06,Asia Pacific,Toys,Online,19.4,9,0,226.55,customer1317@example.com,4.8
ORD-100547,2024-03-07,Middle East,Apparel,Wholesale,76.31,13,0,1288.96,customer547@example.com,2.9
ORD-100269,2024-03-07,Asia Pacific,Home & Garden,Marketplace,65.88,7,10,539.24,customer269@example.com,3.7
ORD-101395,2024-03-07,North America,Apparel,Retail Store,193.69,1,5,239.07,customer1395@example.com,
ORD-100914,2024-03-08,Latin America,Home & Garden,Marketplace,135.19,4,20,562.76,customer914@example.com,2.7
ORD-100519,2024-03-09,Middle East,Home & Garden,Online,204.28,5,0,1330.27,customer519@example.com,3.6
ORD-100687,2024-03-09,North America,Apparel,Retail Store,104.64,2,15,231.68,customer687@example.com,
ORD-101349,2024-03-10,Latin America,Toys,Retail Store,179.23,11,20,2056.58,customer1349@example.com,5.0
ORD-100454,2024-03-11,Middle East,Apparel,Marketplace,65.7,6,5,488.86,customer454@example.com,3.4
ORD-100467,2024-03-11,Latin America,Sports,Marketplace,78.89,9,0,926.85,customer467@example.com,
ORD-101187,2024-03-12,Europe,Groceries,Retail Store,92.64,4,5,460.03,customer1187@example.com,4.1
ORD-100664,2024-03-12,Asia Pacific,Apparel,Retail Store,12.81,5,15,71.16,customer664@example.com,3.1
ORD-100530,2024-03-12,Europe,Groceries,Retail Store,56.22,7,5,488.59,customer530@example.com,4.7
ORD-100393,2024-03-13,Middle East,Toys,Wholesale,62.4,7,5,542.87,customer393@example.com,5.0
ORD-100719,2024-03-13,Latin America,Apparel,Marketplace,238.76,9,20,2248.83,customer719@example.com,5.0
ORD-101047,2024-03-14,Latin America,Groceries,Marketplace,44.47,9,15,445.5,customer1047@example.com,4.5
ORD-100966,2024-03-15,Latin America,Groceries,Retail Store,79.23,1,5,98.65,customer966@example.com,4.1
ORD-100136,2024-03-16,Latin America,Groceries,Wholesale,119.62,12,0,1883.32,customer136@example.com,3.1
ORD-100493,2024-03-16,Asia Pacific,Groceries,Retail Store,228.43,2,20,479.51,customer493@example.com,4.9
ORD-100624,2024-03-17,Latin America,Sports,Retail Store,134.96,6,0,1063.34,customer624@example.com,4.6
ORD-100849,2024-03-18,Europe,Apparel,Marketplace,52.63,12,10,747.11,customer849@example.com,3.6
ORD-100489,2024-03-18,Asia Pacific,Electronics,Online,78.42,2,0,206.13,customer489@example.com,4.8
ORD-100192,2024-03-19,North America,Electronics,Retail Store,58.6,6,0,462.47,customer192@example.com,4.4
ORD-101180,2024-03-19,North America,Sports,Marketplace,118.29,11,0,1711.58,customer1180@example.com,4.8
ORD-101304,2024-03-21,Latin America,Home & Garden,Marketplace,83.43,14,0,1538.64,customer1304@example.com,5.0
ORD-100955,2024-03-22,Middle East,Sports,Online,21.76,8,0,229.44,customer955@example.com,3.8
ORD-100895,2024-03-22,Latin America,Apparel,Retail Store,121.16,1,0,159.73,customer895@example.com,4.5
ORD-100268,2024-03-23,Asia Pacific,Apparel,Marketplace,51.14,10,0,674.61,customer268@example.com,4.0
ORD-100766,2024-03-23,Middle East,Apparel,Online,98.26,13,5,1600.84,customer766@example.com,4.6
ORD-100322,2024-03-24,Asia Pacific,Sports,Wholesale,124.3,8,0,1312.63,customer322@example.com,4.0
ORD-101134,2024-03-24,Asia Pacific,Toys,Retail Store,39.54,10,5,495.89,customer1134@example.com,4.0
ORD-100671,2024-03-24,Europe,Electronics,Retail Store,66.87,13,0,1147.42,customer671@example.com,5.0
ORD-100952,2024-03-24,Asia Pacific,Apparel,Online,33.64,9,0,399.67,customer952@example.com,3.5
ORD-100600,2024-03-25,Europe,Home & Garden,Marketplace,15.18,8,10,144.36,customer600@example.com,4.1
ORD-100899,2024-03-25,North America,Sports,Online,66.23,9,0,787.3,customer899@example.com,4.7
ORD-100600,2024-03-25,Europe,Home & Garden,Marketplace,15.18,8,10,144.36,customer600@example.com,4.1
ORD-100701,2024-03-25,Latin America,Apparel,Marketplace,54.57,4,5,273.86,customer701@example.com,3.5
ORD-100986,2024-03-26,Middle East,Electronics,Marketplace,54.3,14,20,803.64,customer986@example.com,4.6
ORD-101396,2024-03-28,Latin America,Electronics,Online,39.59,6,5,298.5,customer1396@example.com,5.0
ORD-101199,2024-03-28,Middle East,Toys,Online,64.98,13,10,1005.72,customer1199@example.com,3.1
ORD-100342,2024-03-29,Europe,Home & Garden,Marketplace,160.28,4,10,763.61,customer342@example.com,3.6
ORD-101289,2024-03-29,Middle East,Toys,Online,53.18,5,5,334.26,customer1289@example.com,3.9
ORD-100674,2024-03-29,Asia Pacific,Sports,Marketplace,78.71,11,20,916.65,customer674@example.com,5.0
ORD-100824,2024-03-31,Europe,Groceries,Retail Store,87.27,12,10,1248.19,customer824@example.com,4.4
ORD-101210,2024-03-31,Latin America,Sports,Retail Store,15.81,11,0,230.26,customer1210@example.com,4.2
ORD-100995,2024-04-01,Europe,Toys,Retail Store,15.58,2,15,35.08,customer995@example.com,4.7
ORD-100239,2024-04-02,Latin America,Sports,Retail Store,42.56,4,20,180.48,customer239@example.com,5.0
ORD-100244,2024-04-03,North America,Sports,Online,22.82,6,15,154.28,customer244@example.com,4.2
ORD-100598,2024-04-03,North America,Apparel,Retail Store,76.68,1,5,96.56,customer598@example.com,4.3
ORD-100879,2024-04-04,Middle East,Electronics,Online,83.47,2,5,210.25,customer879@example.com,
ORD-101170,2024-04-04,Europe,Electronics,Marketplace,28.59,5,20,151.59,customer1170@example.com,5.0
ORD-100084,2024-04-04,Latin America,Apparel,Marketplace,52.72,9,15,534.72,customer84@example.com,3.2
ORD-100191,2024-04-05,North America,Sports,Retail Store,125.15,2,15,282.11,customer191@example.com,4.9
ORD-101171,2024-04-05,North America,Home & Garden,Marketplace,43.19,1,5,54.4,customer1171@example.com,5.0
ORD-101110,2024-04-06,Middle East,Apparel,Online,78.01,12,15,1055.2,customer1110@example.com,4.3
ORD-100039,2024-04-06,Middle East,Groceries,Retail Store,139.91,5,5,881.32,customer39@example.com,5.0
ORD-100657,2024-04-07,Europe,Toys,Wholesale,45.13,14,0,838.04,customer657@example.com,3.7
ORD-101195,2024-04-07,Asia Pacific,Electronics,Marketplace,92.8,5,10,553.85,customer1195@example.com,4.2
ORD-100457,2024-04-07,Asia Pacific,Groceries,Retail Store,103.37,6,10,740.33,customer457@example.com,4.2
ORD-101416,2024-04-08,North America,Apparel,Wholesale,47.22,4,15,212.94,customer1416@example.com,4.8
ORD-101369,2024-04-08,Middle East,Home & Garden,Retail Store,177.18,4,0,939.99,customer1369@example.com,3.3
ORD-100340,2024-04-08,Europe,Toys,Wholesale,101.83,6,0,810.39,customer340@example.com,3.2
ORD-100474,2024-04-08,Asia Pacific,Electronics,Retail Store,47.55,5,0,315.35,customer474@example.com,4.2
ORD-101466,2024-04-08,Latin America,Sports,Wholesale,168.52,13,0,2905.64,customer1466@example.com,4.1
ORD-100742,2024-04-08,Asia Pacific,Home & Garden,Marketplace,34.45,2,0,91.37,customer742@example.com,4.5
ORD-100129,2024-04-08,Europe,Electronics,Marketplace,84.23,8,10,804.38,customer129@example.com,4.5
ORD-100957,2024-04-08,Latin America,Sports,Retail Store,58.61,9,5,664.66,customer957@example.com,4.2
ORD-100098,2024-04-09,North America,Home & Garden,Marketplace,56.56,10,5,712.67,customer98@example.com,2.7
ORD-100672,2024-04-09,Middle East,Groceries,Retail Store,44.16,3,5,166.94,customer672@example.com,3.6
ORD-100919,2024-04-09,Asia Pacific,Electronics,Retail Store,256.81,5,0,1703.09,customer919@example.com,4.4
ORD-101336,2024-04-10,Middle East,Sports,Retail Store,93.33,13,0,1609.17,customer1336@example.com,3.6
ORD-101127,2024-04-10,Latin America,Groceries,Wholesale,142.78,6,10,1022.59,customer1127@example.com,3.7
ORD-100781,2024-04-10,North America,Groceries,Wholesale,57.86,1,0,76.74,customer781@example.com,4.4
ORD-101234,2024-04-10,North America,Sports,Online,14.58,10,20,154.74,customer1234@example.com,3.7
ORD-100615,2024-04-11,Asia Pacific,Apparel,Wholesale,119.85,8,0,1271.54,customer615@example.com,3.8
ORD-101067,2024-04-12,North America,Sports,Marketplace,79.25,3,0,315.28,customer1067@example.com,2.9
ORD-100599,2024-04-14,Europe,Electronics,Online,10.56,6,0,84.03,customer599@example.com,3.6
ORD-100568,2024-04-14,North America,Apparel,Marketplace,215.5,8,0,2285.37,customer568@example.com,5.0
ORD-100025,2024-04-15,Asia Pacific,Groceries,Online,206.74,12,20,2630.41,customer25@example.com,4.8
ORD-100933,2024-04-18,Asia Pacific,Home & Garden,Retail Store,199.1,8,0,2109.13,customer933@example.com,4.2
ORD-100933,2024-04-18,Asia Pacific,Home & Garden,Retail Store,199.1,8,0,2109.13,customer933@example.com,4.2
ORD-101129,2024-04-18,Europe,Toys,Wholesale,55.04,13,5,900.06,customer1129@example.com,5.0
ORD-100983,2024-04-18,North America,Apparel,Marketplace,29.84,1,0,39.51,customer983@example.com,3.6
ORD-101254,2024-04-19,Europe,Electronics,Marketplace,29.68,13,0,510.66,customer1254@example.com,4.4
ORD-101220,2024-04-19,Asia Pacific,Home & Garden,Wholesale,142.63,5,0,943.98,customer1220@example.com,4.1
ORD-100823,2024-04-19,Latin America,Electronics,Online,51.18,1,5,64.36,customer823@example.com,4.1
ORD-100243,2024-04-19,Middle East,Electronics,Wholesale,41.19,2,0,109.04,customer243@example.com,3.0
ORD-101088,2024-04-20,Latin America,Apparel,Retail Store,56.83,12,15,767.01,customer1088@example.com,5.0
ORD-100501,2024-04-20,Asia Pacific,Apparel,Wholesale,77.58,4,0,410.61,customer501@example.com,2.2
ORD-100770,2024-04-20,Europe,Home & Garden,Marketplace,155.06,6,0,1230.94,customer770@example.com,4.0
ORD-101204,2024-04-20,North America,Toys,Marketplace,113.07,10,10,1346.4,customer1204@example.com,3.8
ORD-100501,2024-04-20,Asia Pacific,Apparel,Wholesale,77.58,4,0,410.61,customer501@example.com,2.2
ORD-101437,2024-04-21,North America,Home & Garden,Online,153.99,4,0,814.6,customer1437@example.com,5.0
ORD-100651,2024-04-21,Middle East,Toys,Online,100.83,7,0,933.42,customer651@example.com,5.0
ORD-100985,2024-04-21,Middle East,Electronics,Wholesale,81.38,1,15,91.48,customer985@example.com,3.3
ORD-100122,2024-04-22,Europe,Apparel,Wholesale,131.7,8,15,1183.81,customer122@example.com,3.9
ORD-100002,2024-04-22,Europe,Toys,Marketplace,34.46,13,0,592.23,customer2@example.com,4.8
ORD-101397,2024-04-22,Latin America,Toys,Wholesale,40.2,14,20,595.15,customer1397@example.com,5.0
ORD-101223,2024-04-22,Latin America,Home & Garden,Wholesale,151.61,5,0,1002.03,customer1223@example.com,5.0
ORD-101276,2024-04-24,Europe,Toys,Online,115.03,13,0,1974.6,customer1276@example.com,5.0
ORD-100841,2024-04-24,Asia Pacific,Electronics,Wholesale,137.42,10,0,1814.6,customer841@example.com,4.3
ORD-100729,2024-04-25,North America,Sports,Online,108.45,7,0,1001.79,customer729@example.com,4.7
ORD-100315,2024-04-26,Asia Pacific,Apparel,Marketplace,48.76,5,5,305.45,customer315@example.com,2.5
ORD-100254,2024-04-27,Latin America,Groceries,Marketplace,38.54,9,0,457.19,customer254@example.com,3.7
ORD-100371,2024-04-28,Middle East,Electronics,Marketplace,63.61,13,10,980.14,customer371@example.com,4.5
ORD-100445,2024-04-28,Latin America,Sports,Wholesale,144.25,4,0,759.93,customer445@example.com,2.8
ORD-100155,2024-04-28,Asia Pacific,Home & Garden,Marketplace,136.66,13,0,2339.73,customer155@example.com,3.9
ORD-100478,2024-04-29,Middle East,Home & Garden,Marketplace,47.8,2,10,113.23,customer478@example.com,3.7
ORD-100161,2024-04-29,Middle East,Home & Garden,Retail Store,33.49,3,10,119.01,customer161@example.com,
ORD-100236,2024-04-29,North America,Home & Garden,Marketplace,30.59,2,0,80.51,customer236@example.com,4.6
ORD-100818,2024-04-30,Europe,Sports,Retail Store,13.02,7,10,107.89,customer818@example.com,4.7
ORD-100107,2024-04-30,Europe,Apparel,Online,132.97,6,0,1049.11,customer107@example.com,4.1
ORD-100821,2024-04-30,North America,Toys,Wholesale,51.35,12,0,810.33,customer821@example.com,4.3
ORD-100310,2024-05-01,Asia Pacific,Apparel,Wholesale,40.55,2,20,85.25,customer310@example.com,4.1
ORD-101048,2024-05-02,North America,Groceries,Retail Store,135.83,7,20,998.62,customer1048@example.com,4.8
ORD-100121,2024-05-02,Asia Pacific,Home & Garden,Retail Store,59.31,6,0,467.17,customer121@example.com,5.0
ORD-100079,2024-05-03,North America,Apparel,Marketplace,84.01,7,0,771.31,customer79@example.com,5.0
ORD-100858,2024-05-03,Middle East,Groceries,Marketplace,90.06,10,5,1122.27,customer858@example.com,5.0
ORD-100282,2024-05-04,Europe,Electronics,Marketplace,51.47,4,0,269.78,customer282@example.com,4.4
ORD-101131,2024-05-04,North America,Home & Garden,Online,46.48,3,0,182.71,customer1131@example.com,4.4
ORD-100735,2024-05-04,Asia Pacific,Toys,Marketplace,76.57,5,0,501.69,customer735@example.com,5.0
ORD-100640,2024-05-04,North America,Sports,Online,20.89,3,20,65.69,customer640@example.com,5.0
ORD-101426,2024-05-05,Latin America,Electronics,Wholesale,39.44,8,10,371.72,customer1426@example.com,3.3
ORD-100311,2024-05-05,Europe,Home & Garden,Wholesale,66.19,3,0,259.96,customer311@example.com,3.1
ORD-101305,2024-05-05,Asia Pacific,Sports,Retail Store,100.02,7,5,870.83,customer1305@example.com,4.3
ORD-101423,2024-05-07,North America,Toys,Marketplace,122.56,11,10,1585.3,customer1423@example.com,4.1
ORD-101328,2024-05-07,Europe,Apparel,Wholesale,19.47,6,15,129.71,customer1328@example.com,4.8
ORD-101070,2024-05-07,Middle East,Home & Garden,Retail Store,42.95,4,5,213.24,customer1070@example.com,3.2
ORD-101273,2024-05-07,Asia Pacific,Toys,Wholesale,79.8,7,15,620.39,customer1273@example.com,4.8
ORD-101297,2024-05-09,Middle East,Electronics,Marketplace,34.64,14,0,632.24,customer1297@example.com,3.8
ORD-100048,2024-05-09,North America,Sports,Retail Store,52.99,3,5,196.89,customer48@example.com,5.0
ORD-100256,2024-05-09,Latin America,Apparel,Wholesale,188.21,14,15,2919.96,customer256@example.com,3.8
ORD-100415,2024-05-09,North America,Home & Garden,Online,18.71,10,0,243.89,customer415@example.com,5.0
ORD-100710,2024-05-10,Asia Pacific,Home & Garden,Marketplace,40.34,13,10,614.72,customer710@example.com,3.1
ORD-101326,2024-05-10,Middle East,Apparel,Wholesale,54.47,13,0,922.12,customer1326@example.com,4.0
ORD-100826,2024-05-11,Latin America,Apparel,Retail Store,87.84,8,10,822.63,customer826@example.com,4.1
ORD-100549,2024-05-11,Latin America,Sports,Online,35.13,5,5,217.08,customer549@example.com,4.5
ORD-100097,2024-05-13,Middle East,Electronics,Online,169.77,8,5,1674.27,customer97@example.com,3.6
ORD-100059,2024-05-13,Asia Pacific,Home & Garden,Retail Store,218.68,2,20,454.03,customer59@example.com,4.9
ORD-100190,2024-05-14,Latin America,Toys,Marketplace,38.48,12,15,508.63,customer190@example.com,3.9
ORD-100812,2024-05-14,Europe,Toys,Wholesale,73.89,4,0,383.06,customer812@example.com,
ORD-100614,2024-05-15,North America,Apparel,Online,203.26,7,10,1657.46,customer614@example.com,4.8
ORD-100635,2024-05-15,North America,Toys,Retail Store,80.24,4,5,394.64,customer635@example.com,2.5
ORD-100787,2024-05-15,Latin America,Sports,Wholesale,80.81,13,0,1359.69,customer787@example.com,3.7
ORD-100074,2024-05-16,Middle East,Apparel,Marketplace,87.13,8,0,901.0,customer74@example.com,
ORD-101061,2024-05-16,North America,Electronics,Wholesale,9.97,9,5,110.2,customer1061@example.com,4.6
ORD-100586,2024-05-18,North America,Electronics,Retail Store,139.87,2,0,360.61,customer586@example.com,3.7
ORD-101148,2024-05-18,Latin America,Electronics,Wholesale,34.12,5,0,219.95,customer1148@example.com,3.9
ORD-100940,2024-05-19,Asia Pacific,Sports,Retail Store,71.94,4,0,370.44,customer940@example.com,3.5
ORD-101182,2024-05-19,Europe,Apparel,Retail Store,25.74,1,0,33.13,customer1182@example.com,3.6
ORD-100421,2024-05-21,Latin America,Toys,Online,64.07,12,15,838.83,customer421@example.com,3.9
ORD-100665,2024-05-22,North America,Electronics,Online,74.63,9,0,860.77,customer665@example.com,4.4
ORD-100183,2024-05-23,North America,Toys,Wholesale,121.72,4,0,623.01,customer183@example.com,5.0
