employee_id,full_name_hash,department,job_level,location,hire_date,annual_salary,performance_score,is_remote,work_email,phone_number
EMP-5189,employee_189,Marketing,Mid,London,2025-01-28 03:36:12.972972928,83300.0,2.77,True,employee189@insightforge-demo.com,+1-555-759-3775
EMP-5052,employee_52,Operations,Mid,Singapore,2025-02-05 04:39:38.378378368,78800.0,3.95,True,employee52@insightforge-demo.com,+1-555-243-3202
EMP-5073,employee_73,Marketing,Manager,Toronto,2025-02-05 04:39:38.378378368,146200.0,3.84,True,employee73@insightforge-demo.com,+1-555-919-2331
EMP-5291,employee_291,Operations,Senior,Singapore,2025-02-09 05:11:21.081081088,100600.0,3.66,False,employee291@insightforge-demo.com,+1-555-576-4090
EMP-5069,employee_69,Marketing,Junior,Singapore,2025-02-09 05:11:21.081081088,55100.0,,False,employee69@insightforge-demo.com,+1-555-479-6057
EMP-5204,employee_204,Engineering,Senior,Singapore,2025-02-13 05:43:03.783783744,101900.0,,False,employee204@insightforge-demo.com,+1-555-319-6781
EMP-5286,employee_286,Sales,Mid,New York,2025-02-13 05:43:03.783783744,78700.0,3.47,True,employee286@insightforge-demo.com,+1-555-285-5874
EMP-5276,employee_276,Finance,Junior,New York,2025-03-05 08:21:37.297297280,53500.0,3.65,False,employee276@insightforge-demo.com,+1-555-671-1649
EMP-5256,employee_256,Operations,Junior,London,2025-03-09 08:53:20.000000000,54000.0,2.94,False,employee256@insightforge-demo.com,+1-555-638-6373
EMP-5261,employee_261,Operations,Junior,New York,2025-03-17 09:56:45.405405376,51400.0,3.71,False,employee261@insightforge-demo.com,+1-555-342-3187
EMP-5280,employee_280,HR,Director,London,2025-03-21 10:28:28.108108096,172500.0,4.13,True,employee280@insightforge-demo.com,+1-555-952-8480
EMP-5095,employee_95,HR,Mid,New York,2025-04-02 12:03:36.216216192,68800.0,3.66,False,employee95@insightforge-demo.com,+1-555-625-3721
EMP-5390,employee_390,Engineering,Lead,Singapore,2025-04-14 13:38:44.324324288,122800.0,3.01,False,employee390@insightforge-demo.com,+1-555-354-5522
EMP-5314,employee_314,Customer Support,Junior,Toronto,2025-04-14 13:38:44.324324288,42500.0,2.91,False,employee314@insightforge-demo.com,+1-555-935-7596
EMP-5311,employee_311,Sales,Senior,New York,2025-04-22 14:42:09.729729728,94900.0,3.66,False,employee311@insightforge-demo.com,+1-555-995-9437
EMP-5237,employee_237,Finance,Senior,London,2025-05-16 17:52:25.945945920,101800.0,2.62,False,employee237@insightforge-demo.com,+1-555-215-2001
EMP-5109,employee_109,Finance,Junior,Remote,2025-05-24 18:55:51.351351360,53700.0,5.0,False,employee109@insightforge-demo.com,+1-555-807-7495
EMP-5011,employee_11,Engineering,Senior,London,2025-05-28 19:27:34.054054016,106000.0,3.78,False,employee11@insightforge-demo.com,+1-555-697-2702
EMP-5297,employee_297,Finance,Manager,London,2025-06-01 19:59:16.756756736,143300.0,3.47,True,employee297@insightforge-demo.com,+1-555-853-4955
EMP-5063,employee_63,Operations,Mid,Remote,2025-06-01 19:59:16.756756736,79200.0,3.75,False,employee63@insightforge-demo.com,+1-555-883-3909
EMP-5053,employee_53,HR,Senior,Bangalore,2025-06-05 20:30:59.459459456,99200.0,4.09,False,employee53@insightforge-demo.com,+1-555-260-1846
EMP-5524,employee_524,HR,Junior,New York,2025-06-09 21:02:42.162162176,55600.0,3.94,False,employee524@insightforge-demo.com,+1-555-230-1286
EMP-5392,employee_392,Operations,Mid,Toronto,2025-06-13 21:34:24.864864832,83600.0,2.85,False,employee392@insightforge-demo.com,+1-555-600-2096
EMP-5160,employee_160,Finance,Mid,Toronto,2025-06-17 22:06:07.567567552,75700.0,4.91,False,employee160@insightforge-demo.com,+1-555-231-7716
EMP-5505,employee_505,HR,Junior,Bangalore,2025-06-21 22:37:50.270270272,68800.0,3.33,False,employee505@insightforge-demo.com,+1-555-215-6874
EMP-5214,employee_214,Marketing,Senior,Toronto,2025-06-25 23:09:32.972972928,101300.0,2.58,True,employee214@insightforge-demo.com,+1-555-284-6645
EMP-5389,employee_389,HR,Lead,Remote,2025-07-04 00:12:58.378378368,125100.0,2.22,False,employee389@insightforge-demo.com,+1-555-853-9054
EMP-5543,employee_543,Marketing,Senior,Toronto,2025-07-08 00:44:41.081081088,93000.0,2.94,True,employee543@insightforge-demo.com,+1-555-231-7648
EMP-5254,employee_254,Operations,Mid,London,2025-07-12 01:16:23.783783744,99500.0,3.38,False,employee254@insightforge-demo.com,+1-555-625-5574
EMP-5353,employee_353,Operations,Mid,Singapore,2025-07-20 02:19:49.189189184,82000.0,,False,employee353@insightforge-demo.com,+1-555-718-3739
EMP-5412,employee_412,Operations,Mid,Singapore,2025-07-24 02:51:31.891891904,75000.0,2.53,False,employee412@insightforge-demo.com,+1-555-708-1536
EMP-5437,employee_437,HR,Junior,London,2025-08-01 03:54:57.297297280,41500.0,3.9,False,employee437@insightforge-demo.com,+1-555-757-8922
EMP-5228,employee_228,HR,Junior,Bangalore,2025-08-05 04:26:40.000000000,45000.0,3.45,False,employee228@insightforge-demo.com,+1-555-310-9082
EMP-5245,employee_245,Engineering,Senior,London,2025-08-09 04:58:22.702702720,104800.0,3.12,False,employee245@insightforge-demo.com,+1-555-125-3400
EMP-5006,employee_6,Marketing,Director,Singapore,2025-08-17 06:01:48.108108096,187300.0,2.73,False,employee6@insightforge-demo.com,+1-555-377-5839
EMP-5448,employee_448,Operations,Junior,Bangalore,2025-08-29 07:36:56.216216192,53400.0,3.65,False,employee448@insightforge-demo.com,+1-555-702-8374
EMP-5015,employee_15,Engineering,Manager,Singapore,2025-09-02 08:08:38.918918912,148600.0,3.02,True,employee15@insightforge-demo.com,+1-555-590-3967
EMP-5350,employee_350,Operations,Junior,Singapore,2025-09-14 09:43:47.027027008,70900.0,3.53,False,employee350@insightforge-demo.com,+1-555-684-7543
EMP-5096,employee_96,Sales,Lead,Bangalore,2025-09-18 10:15:29.729729728,132600.0,2.76,False,employee96@insightforge-demo.com,+1-555-944-7570
EMP-5023,employee_23,Finance,Lead,Singapore,2025-09-18 10:15:29.729729728,121700.0,1.75,True,employee23@insightforge-demo.com,+1-555-438-9748
EMP-5136,employee_136,Finance,Junior,Singapore,2025-09-22 10:47:12.432432448,53300.0,3.14,False,employee136@insightforge-demo.com,+1-555-279-7419
EMP-5393,employee_393,Customer Support,Lead,Remote,2025-09-26 11:18:55.135135104,124300.0,4.13,True,employee393@insightforge-demo.com,+1-555-930-5611
EMP-5155,employee_155,Engineering,Lead,Toronto,2025-10-04 12:22:20.540540544,123700.0,4.06,False,employee155@insightforge-demo.com,+1-555-228-2025
EMP-5462,employee_462,Finance,Junior,Singapore,2025-10-04 12:22:20.540540544,71700.0,3.54,False,employee462@insightforge-demo.com,+1-555-526-7076
EMP-5588,employee_588,Operations,Junior,London,2025-10-16 13:57:28.648648640,62200.0,3.85,True,employee588@insightforge-demo.com,+1-555-588-2070
EMP-5554,employee_554,Customer Support,Junior,London,2025-11-05 16:36:02.162162176,44300.0,3.3,False,employee554@insightforge-demo.com,+1-555-353-7770
EMP-5423,employee_423,Operations,Senior,New York,2025-11-09 17:07:44.864864832,95000.0,3.46,False,employee423@insightforge-demo.com,+1-555-216-5910
EMP-5361,employee_361,Engineering,Mid,London,2025-11-13 17:39:27.567567552,72900.0,3.08,False,employee361@insightforge-demo.com,+1-555-507-7855
EMP-5440,employee_440,Operations,Junior,New York,2025-11-21 18:42:52.972972928,53500.0,3.7,True,employee440@insightforge-demo.com,+1-555-150-7287
EMP-5060,employee_60,Engineering,Junior,Toronto,2025-11-21 18:42:52.972972928,68500.0,3.1,False,employee60@insightforge-demo.com,+1-555-553-8174
EMP-5500,employee_500,Customer Support,Mid,Singapore,2025-12-03 20:18:01.081081088,76100.0,3.41,False,employee500@insightforge-demo.com,+1-555-319-9008
EMP-5152,employee_152,Engineering,Lead,Remote,2025-12-07 20:49:43.783783744,131500.0,3.64,False,employee152@insightforge-demo.com,+1-555-980-8966
EMP-5007,employee_7,Engineering,Mid,Toronto,2025-12-15 21:53:09.189189184,72100.0,3.86,False,employee7@insightforge-demo.com,+1-555-957-3111
EMP-5046,employee_46,Finance,Mid,Remote,2025-12-19 22:24:51.891891904,76800.0,4.7,True,employee46@insightforge-demo.com,+1-555-646-4923
